ObjectNumber,ImageHighRes,ImageLowRes,ImageThumb,Title,Description,CollectionType,Subject,WorkMaker,WorkMedium,WorkDateEarliest,WorkDateLatest,ProductionPlace,OnPOD,PrimaryOrSecondaryImage
1904P157,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P157.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P157.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P157.jpg,,"Male - Drapery Studies of Bishop's Vestments - Two Drawings Of Figure Wearing Bishop's Chasuble And Mitre, And Holding A Pastoral Staff, The Drawing On The Right Shows Him Holding A Book.",Fine Art Prints and Drawings,"Fine Art, Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Brown And Blue Chalks With Pencil On Cream-Toned Paper, Laid Down",1865,1867,,,Primary
1904P158,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P158.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P158.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P158.jpg,,"Drapery Study for St John the Baptist - Full-Length Figure Study Of Man Holding A Long Sphere In His Right Hand, His Left Hand Resting On His Hip And Right Leg Forward.",Fine Art Prints and Drawings,"Stained Glass (Visual Works), Design Drawings, Pre-Raphaelite",Edward Burne-Jones (Artist),"White and Black Chalk On Brown Paper, Laid Down",1865,1866,,,Primary
1904P159,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P159.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P159.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P159.jpg,St Theophilus and the Angel,"Drapery Study of the Angel - Full-Length Study Of An Angel Wearing A Tunic And Cloak, And Holding A Basket.",Fine Art Prints and Drawings,"Fine Art, Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Red-Brown Chalk On Paper,1863,1865,,,Primary
1904P16,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P16.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P16.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P16.jpg,Chaucer's 'Legend of Good Women',Drapery Studies for Figure of Philomela - Two Full-Length Drapery Studies On One Sheet. The Figure Holds A Cloth Embroidered With Her Fate.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil On Cream-Toned Paper,1863,1864,,,Primary
1904P160,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P160.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P160.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P160.jpg,St Theophilus and the Angel,"Full-Length Drapery Study Of Angel Wearing Tunic And Cloak, Turned To Right And Carrying Bowl.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Red-Brown Chalk On Cream-Toned Paper, Laid Down",1863,1867,,,Primary
1904P161,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P161.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P161.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P161.jpg,St Theophilus and the Angel,"Drapery Study of a Mourner - Full-Length Female Figure Study Wearing Cloak Draped Over Shoulder, Holding Basket-Bowl In Right Hand.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil And Red-Brown Chalk On Cream-Toned Paper,1863,1867,,,Primary
1904P162,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P162.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P162.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P162.jpg,St Theophilus and the Angel,"Drapery Study for St Theophilus - Full-Length Figure Turned Three-Quarter View to Right, Carrying A Large Book In His Left Hand.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil And Red-Brown Chalk On Paper,1863,1867,,,Primary
1904P163,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P163.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P163.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P163.jpg,St Theophilus and the Angel,"Study for St Theophilus - Full-Length Figure With Over-Garment Draped Around Neck, Carrying Book In Left Hand.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil And Red-Brown Chalk On Cream Laid Paper,1863,1867,,,Primary
1904P164,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P164.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P164.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P164.jpg,St Theophilus and the Angel,Study of the Angel - Full-Length Nude Study Of A Young Female Seen In Three-Quarter View As She Turns To The Right.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil Over Red-Brown Chalk, Laid Down On Paper",1863,1867,,,Primary
1904P165,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P165.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P165.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P165.jpg,St Theophilus and the Angel,"Male Nude - Study of the Angel - Full-Length Sketch Of Nude Boy, Holding Branch In Right Hand.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Red Chalk On Cream Paper,1863,1867,,,Primary
1904P166,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P166.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P166.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P166.jpg,St Theophilus and the Angel,"Drapery Study of the Angel - Full-Length Female Figure Study, Seen In Three-Quarter View As She Turns To The Right.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil On Cream-Toned Paper, Laid Down",1863,1867,,,Primary
1904P167,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P167.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P167.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P167.jpg,St Theophilus and the Angel,Drapery Study of the Angel - Drapery Study For A Full-Length Figure.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil And Chinese White On Green Toned Paper,1863,1867,,,Primary
1904P168,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P168.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P168.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P168.jpg,St Theophilus and the Angel,Two Studies of the Angel - Full-Standing Drapery Sketch Of Woman Holding Bowl With Second Drapery Drawing Of The Bottom Half Of The Figure.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Brown Chalk And Pencil On Paper,1863,1867,,,Primary
1904P169,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P169.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P169.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P169.jpg,St Theophilus and the Angel,"Study of St Theophilus - Full-Length Study Of Theophilus Holding Book Under Right Arm, With Head Turning To The Right.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil And Red-Brown Chalk On Cream-Toned Paper,1863,1865,,,Primary
1904P17,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P17.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P17.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P17.jpg,Chaucer's 'Legend of Good Women',Drapery Study for Figure of Phyllis - Full-Length Figure Holding Dress In Her Right Hand.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil Drawing On Paper,1863,1864,,,Primary
1904P170,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P170.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P170.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P170.jpg,St Theophilus and the Angel,Study of a Mourner - Full-Length Study Of A Figure Enveloped In A Cloak.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil With Red-Brown Chalk, On Cream-Toned Paper",1863,1867,,,Primary
1904P171,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P171.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P171.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P171.jpg,St Theophilus and the Angel,"Full-Length Study Of A Mourner, Now With Head Bent Forward In Solemnity.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Red-Brown Chalk On Cream Paper,1863,1867,,,Primary
1904P172,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P172.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P172.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P172.jpg,St Theophilus and the Angel,Study of a Mourner - Full-Length Figure Study With Raised Right Shoulder As He Holds The Figure Of St Dorothea.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Red-Brown Chalk On Cream Paper,1863,1867,,,Primary
1904P173,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P173.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P173.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P173.jpg,St Theophilus and the Angel,"Drapery Study of a Mourner - Full-Length Figure Of A Mourner Seen From The Side, Facing Right, With Head And Shoulders Bent.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil And Red-Brown Chalk On Cream Paper, Laid Down",1863,1867,,,Primary
1904P174,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P174.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P174.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P174.jpg,St Theophilus and the Angel,"Study of a Mourner - Full-Length Figure Wearing Long, Flowing Drapery, With Head Seen Slightly Bent And In Three-Quarter View.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil On Cream-Toned Paper,1863,1866,,,Primary
1904P175,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P175.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P175.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P175.jpg,St Theophilus and the Angel,"Study of a Mourner - Full-Length Figure, Draped In A Long Garment, Facing The Front, With Head Slightly Bent.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil With Touches Of Brown Chalk On Cream-Toned Paper, Laid Down",1863,1867,,,Primary
1904P176,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P176.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P176.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P176.jpg,St Theophilus and the Angel,"Study for the Body of St Dorothea - Horizontal Figure Wrapped In Shroud, But With The Face Exposed.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil On Cream Paper On Second Sheet, Laid Down",1863,1867,,,Primary
1904P177,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P177.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P177.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P177.jpg,St Theophilus and the Angel,"Study for the Executioner - Full-Length Nude Study Of Male Figure Seen From The Side, Facing Right And Holding Sword.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil And Red-Brown Chalk On Cream Paper, Laid Down",1863,1867,,,Primary
1904P178,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P178.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P178.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P178.jpg,St Theophilus and the Angel,Study of the Angel - Full-Length Female Nude Study Turned Three-Quarter View To The Right.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Red-Brown Chalk With Pencil On Cream Paper,1863,1867,,,Primary
1904P179,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P179.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P179.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P179.jpg,St Theophilus and the Angel,"Drapery Study of a Mourner - Full-Length Figure Seen From The Side, Wearing A Heavy Cloak And Bending Forward Over As He Helps To Carry The Figure Of St Dorothea.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Red-Brown Chalk On Cream Paper,1863,1867,,,Primary
1904P18,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P18.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P18.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P18.jpg,,Female - Head Study of a Woman - Floating Head On Paper. Looking To The Right.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Red Chalk Over Pencil, Cream-Toned Paper, Laid Down",1864,1865,,,Primary
1904P180,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P180.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P180.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P180.jpg,St Theophilus and the Angel,"Drapery Study of a Mourner - Full-Length Figure, Enveloped In A Cloak And Shown From The Back.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Red-Brown Chalk On Cream-Toned Paper, Laid Down",1863,1867,,,Primary
1904P181,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P181.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P181.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P181.jpg,St Theophilus and the Angel,"Study of a Mourner - Full-Length View Of A Mourner, Seen From The Back And Wearing Heavy Cloak.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Brown Chalk Over Pencil On Cream Paper,1863,1867,,,Primary
1904P182,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P182.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P182.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P182.jpg,St Theophilus and the Angel,Study for St Theophilus - Faint Outline Sketch Of The Figure Of Theophilus Holding A Book Under His Left Arm.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Brown Chalk On Paper,1863,1867,,,Primary
1904P183,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P183.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P183.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P183.jpg,St Theophilus and the Angel,"Three Studies of St Theophilus - Three Studies Of Full-Length Male Figure Carrying Book In Left Arm, As He Turns To Look Over His Left Shoulder.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil And Red-Brown Chalk On Cream-Toned Paper,1863,1867,,,Primary
1904P184,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P184.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P184.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P184.jpg,St Theophilus and the Angel,"Study of a Court Lady - Half-Length Figure Turned To The Right, Bare Right Arm Resting On A Ledge.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil And White Chalk On Brown Paper,1863,1867,,,Primary
1904P185,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P185.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P185.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P185.jpg,St Theophilus and the Angel,"Study of a Court Lady - Half-Length Figure, With Head Turned Slightly To The Right, Right Hand Resting On Hip, And Left Arm On Drapery.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil And White Chalk On Brown Paper, Laid Down On Asecond Sheet Of Brown Paper",1863,1867,,,Primary
1904P186,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P186.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P186.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P186.jpg,St Theophilus and the Angel,"Study of a Court Lady - Half-Length Study, With Veil Drawn Around Head Of A Female Figure, As She Holds The Veil With Her Right Hand, And Gathers Up Drapery In Front Of Her.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil And White Chalk On Brown Paper, Laid Down Onanother Sheet Of Brown Paper",1863,1867,,,Primary
1904P187,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P187.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P187.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P187.jpg,St Theophilus and the Angel,"Study of a Court Lady - Half-length Sketch, With A Back View Showing Veil Attached To Hair, Head Turned To Left.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil And White Chalk On Brown Paper, Laid Down On Asecond Sheet Of Brown Paper",1863,1867,,,Primary
1904P188,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P188.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P188.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P188.jpg,,"The Lament (?) - Study of Two Female Heads, The Larger In Profile With Eyes Shut, The Other In Profile But Turning Away From The Viewer.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Red-Brown And Black Chalks Over Pencil On Cream Paper,1865,1866,,,Primary
1904P189,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P189.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P189.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P189.jpg,The Song of Solomon,"Sketch - A Group Of Girls In The Foreground Gaze Towards A Rocky Gorge, From Which Solomon Emerges Supporting The Bride Of Lebanon.",Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),"Pencil On Cream-Toned Paper, Laid Down",1876,1876,,,Primary
1904P19,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P19.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P19.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P19.jpg,,Female Head - Study from an Italian Model. Face-And-Neck Study Of Italian Girl Model.,Fine Art Prints and Drawings,"Drawings (Visual Works), Pre-Raphaelite",Edward Burne-Jones (Artist),Pencil On Cream-Toned Paper,1864,1866,,,Primary
1904P190,https://s3.eu-west-2.amazonaws.com/bmagrmxd/highres/CollectionItems/1904P190.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/lowres/1904P190.jpg,https://s3.eu-west-2.amazonaws.com/bmagrmxd/thumb/1904P190.jpg,,"Study for Poetry - A Young Girl, Enthroned, Plays A Pipe. 'Poesia' Is Written Above The Throne On A Scroll; Below The Throne, Two Girls Play Musical Instruments. Along The Margin Of The Sheet Are A Number Of Slight Sketches For Other Compositions Belonging To The Same Embroidery Series.",Fine Art Prints and Drawings,"Design Drawings, Pre-Raphaelite, Needlework (Visual Works)",Edward Burne-Jones (Artist),"Pencil On Cream-Toned Paper, Laid Down",1873,1875,,,Primary
